math,eng,gender,class
0.6454447267390674,0.39728073377651574,M,B
0.6746837505617681,0.5603874140653751,M,B
0.6312092517327664,0.2999924399567859,M,C
0.8072679071244169,0.680271172408581,M,B
0.8138145871287478,0.34073030419356665,M,B
0.6626545317865237,0.45007951534124746,M,B
0.6255760499532457,0.5790493539971959,M,B
0.7593926200342848,0.40715870909196294,M,C
0.7782170489973891,0.4832603303853135,M,B
0.5296143549777875,0.4342518636654794,M,B
0.6589511386096015,0.4157357217463143,M,B
0.5925717157298026,0.2720184801254131,M,B
0.8160194344445941,0.49591185791148534,M,C
0.8887301070537816,0.5776456315030559,M,A
0.7536714471249419,0.49198555583271497,M,B
0.6455348600594892,0.5292752358032558,M,C
0.8237286687673561,0.40937871210381654,M,A
0.7558534376861938,0.5200600645292428,M,C
0.5965364700572885,0.38317282423266696,M,B
0.779681303735589,0.5806100242195977,M,C
0.7715068609815681,0.5190269782644892,M,B
0.7547991635681899,0.6111124577181916,M,B
0.7842219061099569,0.3905045901298275,M,C
0.6932086433794948,0.42962783178909547,M,A
0.5793884979657411,0.4043195788287892,M,B
0.7097363036985268,0.5140770787788866,M,B
0.7790296891739005,0.4216243959690356,M,A
0.7215027349918354,0.578291422346643,M,B
0.5854936414352718,0.5099432762216305,M,B
0.6406450993436292,0.4321192640779461,M,A
0.7950490021786393,0.5774475002319626,M,C
0.6738720803602262,0.5815331885933754,M,B
0.7372718726375809,0.3793901628081593,M,C
0.6682090487777929,0.3727405568101999,M,B
0.819756415307906,0.5703679963563931,M,A
0.7720568377315167,0.5577712429913014,M,B
0.6551858732497272,0.5478315759454455,M,A
0.5443601525515998,0.5011300730019304,M,C
0.6319002621131501,0.6214660710015096,M,A
0.7361349846916074,0.6364149633670348,M,B
0.8475563359426526,0.6351227572929525,M,B
0.6270050494188455,0.6021405665360475,M,B
0.8080359589453021,0.6200856419398493,M,A
0.6492629030411914,0.6281100249328375,M,A
0.792109179464163,0.6586038096105788,M,A
0.7737380817866729,0.5678618096765353,M,A
0.8078717885839497,0.4692693637978708,M,B
0.8101410913896377,0.42508888007488815,M,C
0.6067234416284141,0.4317418322862714,M,B
0.575910739658516,0.2536182149692249,M,C
0.7051379491472151,0.5658538397355413,M,C
0.5502474466768819,0.6517979701896884,M,B
0.8131715822819555,0.7601193886876481,M,C
0.4523176309542944,0.3671323476220957,M,A
0.7183125158811362,0.5872063388405702,M,B
0.7066632487781481,0.47310901865130883,M,A
0.7458906453966523,0.5366125566097277,M,C
0.7471073661967973,0.597579141263467,M,C
0.7165333169327415,0.5156320540357747,M,B
0.774645215518362,0.5139660478866689,M,B
0.6592705316650233,0.5499772327682639,M,A
0.6853741032790125,0.40992176961787197,M,C
0.852990154315401,0.5946303255754799,M,A
0.5897879525111585,0.46976148215436975,M,B
0.601520804351799,0.41638112698242663,M,B
0.8491121707745796,0.5552094588071281,M,B
0.7827082635728216,0.49197894810151144,M,A
0.6776772621567612,0.4777892599082771,M,B
0.6535681327750625,0.37645857395227195,M,A
0.8328932134731855,0.6222822863657121,M,C
0.7675222066148939,0.545047310378896,M,A
0.8014629496786569,0.5902102200393549,M,B
0.5656410901806455,0.2922338863096374,M,C
0.7009529201445409,0.4215171968136115,M,C
0.5639197511842597,0.5400833021945239,M,A
0.7159297588946713,0.5252566426706325,M,B
0.6398733559640715,0.45372570512116633,M,B
0.7322134446926349,0.5493488279907495,M,C
0.7023378248056336,0.4970101789265159,M,C
0.7822679039961176,0.6230633408060142,M,C
0.8027676513281357,0.4102443719103414,M,C
0.8600204313992199,0.6811936801017721,M,B
0.807710871447307,0.6102431411988607,M,C
0.6173368719803226,0.606622375878488,M,A
0.5108352071129236,0.4484434428396046,M,A
0.7819869919471257,0.6051481313502303,M,B
0.8787035895391453,0.7553810215966239,M,C
0.6696855308417987,0.5068843442512213,M,A
0.7364124747055445,0.5051341952849421,M,B
0.8806906724020607,0.5787062568164149,M,A
0.81326546430943,0.573408593618455,M,A
0.5520559728511651,0.3102987111668021,M,A
0.738793386070492,0.47131657956330364,M,A
0.7102405879957574,0.5890021733753722,M,C
0.7924692497132433,0.5006258899359732,M,B
0.766545395606639,0.519138979490319,M,C
0.7540195824958953,0.5840071653921934,M,A
0.7721142532178891,0.623948143077918,M,A
0.6711659459869704,0.5213114052122926,M,B
0.5503515494784113,0.4110883545147867,M,B
0.6643939142044638,0.4631466620186089,M,C
0.7004600874223347,0.46040667513849953,M,A
0.8263396905633801,0.664593911284403,M,C
0.8860020603924533,0.6072429179746409,M,C
0.6521122287104513,0.4875217354360744,M,A
0.7800271186112222,0.5434639557471077,M,B
0.8147107453570541,0.6032122476024233,M,B
0.8060412115468912,0.5452831342210194,M,B
0.7308950065500468,0.6439973588905136,M,A
0.7578470844662771,0.4392693197873324,M,C
0.6658495090318316,0.44080466091717024,M,B
0.6612523653113564,0.4248534388104387,M,B
0.7530438129848238,0.5096106279302965,M,C
0.6644704908380429,0.5685139153218675,M,A
0.675762682552857,0.4815617242270584,M,B
0.7090874935001373,0.5189635822994898,M,A
0.7073498884930995,0.45714424055060265,M,C
0.695014002613508,0.5977919348918829,M,B
0.6744283431866993,0.521406997860176,M,C
0.5579840975064672,0.5067596253537876,M,B
0.7359606493873924,0.48108689751359884,M,C
0.6574645197651016,0.5993986975460943,M,B
0.43379894488376186,0.5247776349437034,M,A
0.7295923545976863,0.47400879442562294,M,C
0.685890105239342,0.4476359899760668,M,B
0.7836412797326977,0.4946272315863119,M,C
0.6189905654854692,0.4793670674704833,M,B
0.6317995458307681,0.4529999825410278,M,B
0.8297039045813419,0.524560653646881,M,A
0.7483992871388796,0.37824204845765264,M,A
0.624379813358403,0.4320380242092539,M,C
0.8133064041735139,0.6518615924067688,M,C
0.6908627427077972,0.42949179064033305,M,A
0.7701481110243475,0.6230455169590937,M,B
0.840254607228523,0.5882591311107309,M,C
0.7388241937703712,0.43623192699758034,M,C
0.6625012048609957,0.5377280964418267,M,A
0.5363205183049292,0.3752962167599717,M,B
0.7320506634171512,0.3801607504306506,M,A
0.6857217066306486,0.4213353957495007,M,B
0.6357901086901233,0.4266214929689675,M,C
0.9721998722994472,0.7398180303321692,M,C
0.6139274095326576,0.431903726289569,M,B
0.5770757786839358,0.7334892684164049,M,C
0.652216262352686,0.48672124729154037,M,C
0.6598233647839492,0.2669749278068296,M,A
0.6132183917397137,0.38271022993487536,M,B
0.5909155444926377,0.4133828592584674,M,C
0.7735493118838469,0.5220502737577135,M,A
0.782395062509132,0.5574773916560869,M,C
0.525940530242184,0.42868647072318744,M,B
0.7030184893424426,0.6326777865174823,M,B
0.6735870994467645,0.5051359196167721,M,C
0.551259387000264,0.3893620747576318,M,B
0.748945104568171,0.5436773044118223,M,C
0.6723141767475094,0.5115322653800449,M,B
0.4434419341597112,0.2808211328939749,M,B
0.743300321867802,0.43041482764156913,M,A
0.763332247259837,0.5145222874259586,M,C
0.740652237263695,0.5798489759840152,M,C
0.6690757239936277,0.5290069667128835,M,C
0.7166094765630898,0.5641418844275146,M,A
0.793190441459406,0.39039116773153354,M,A
0.6545459100211315,0.3729455585372725,M,B
0.6636596826066342,0.5437401976605473,M,C
0.5912370832518177,0.3898671101220774,M,B
0.7105125894072679,0.49226375368577624,M,C
0.6326725787275558,0.4437055522584041,M,B
0.7090834059378394,0.5577608340722273,M,B
0.6119662350284074,0.6260368810404846,M,C
0.5165419141726986,0.46928766354185886,M,C
0.7687963725532796,0.5813099333844057,M,C
0.6838794472735126,0.5609826968360399,M,A
0.7342050558263861,0.5971481582026013,M,A
0.7699419900138256,0.4165948295902358,M,B
0.7932511454138674,0.4734452296708679,M,C
0.5937933489834646,0.48789246760037086,M,A
0.7984080596655563,0.5031622274954834,M,C
0.751840685705772,0.4139496963357764,M,A
0.7885442041424437,0.5495341562526275,M,B
0.5302302140922467,0.4385568871345506,M,C
0.6689137242590435,0.3577710125875805,M,A
0.7710345819877408,0.4312050694555733,M,A
0.6183321818448455,0.4313304557939279,M,A
0.6576566446011106,0.3439792584931577,M,A
0.5619519207247853,0.44915326181300835,M,A
0.6532652537826699,0.40529898472039044,M,C
0.68639320902473,0.5543638707795212,M,B
0.6188533561916068,0.46266249076794513,M,A
0.6857185183399105,0.4694371740894473,M,A
0.7106218811956734,0.5374434948058868,M,B
0.757835159526122,0.6086691826319236,M,C
0.7966184359504183,0.6637268668945991,M,B
0.7930908111349371,0.4929466698451965,M,B
0.6558988040927615,0.25540252962947163,M,B
0.7156463957739586,0.6125336830129929,M,B
0.6948268026490348,0.43466958308779435,M,B
0.8266200685493311,0.545050917683071,M,A
0.7467407356417334,0.5855437027924542,M,C
0.607234315245309,0.6092131815567079,M,A
0.5057895465494423,0.3530874880185594,M,B
0.8443332024305396,0.5317572983064272,M,B
0.8291254284958236,0.6448910948832578,M,B
0.639038155101125,0.5061275566534071,M,C
0.7094784511508425,0.5678411607640357,M,A
0.6836884521718062,0.424737423949715,M,C
0.6755607565304373,0.44884206076049354,M,B
0.775158552259015,0.5901198714942624,M,B
0.7549737429884623,0.5914282130188621,M,C
0.8164849546834131,0.44882735318436084,M,B
0.7992045870272022,0.5283944331881665,M,B
0.9212978841832189,0.6915650462008186,M,C
0.8381487151483566,0.688455513543726,M,A
0.6962147990740082,0.6137288875546403,M,A
0.6373977825773787,0.4875174949603855,M,C
0.6302002564129352,0.36474305313728417,M,C
0.7750479214729032,0.581725136603237,M,B
0.6170499341125986,0.49041679123134496,M,A
0.5515041970054464,0.5164916098871566,M,A
0.6727364247686056,0.4409345770477759,M,C
0.8322811093145526,0.4582441331963213,M,B
0.7034729098245848,0.49690369429311,M,B
0.7096384713798645,0.5613367632268149,M,C
0.7835765406703281,0.5142926711153996,M,A
0.6560390032473258,0.4645606076295543,M,B
0.6809015250153126,0.39275859687374104,M,C
0.6525059208800856,0.5360203027560374,M,B
0.6619192331087907,0.5051912400461189,M,B
0.7335828078330127,0.30880035143932627,M,C
0.631378281440791,0.6161306648808315,M,C
0.7627027726698656,0.40940263487340256,M,A
0.8033372882929418,0.5046011007490968,M,C
0.6659329846010159,0.5998763568684439,M,B
0.6986169487722758,0.43108376826631994,M,A
0.6221314674823915,0.6053370351678733,M,C
0.5840195386909313,0.5390437757106386,M,B
0.6589417055314973,0.5209309222225267,M,C
0.6677412636058548,0.40975125467253226,M,B
0.759258743103745,0.46764450611926,M,A
0.931359086556692,0.6219515235522938,M,C
0.712582449896983,0.4598196816229038,M,A
0.4934752754925745,0.5076681121502573,M,B
0.7730994830692118,0.6426317966670061,M,C
0.8345734448113402,0.7228443233179087,M,C
0.7235397661971374,0.5508742282293534,M,A
0.7644728311775579,0.6139262047934007,M,C
0.5949719356132921,0.3985482948715682,M,A
0.7024336797556906,0.49505795494176,M,B
0.6501440806113663,0.527589434233584,M,A
0.8474855987143235,0.6326343415162483,M,B
0.8639971645044645,0.631255043252527,M,A
0.7698795017528888,0.680798308161494,M,B
0.6381650871680471,0.39145814378034566,M,A
0.8246524995669549,0.5751193250456081,M,C
0.7467414587847265,0.7219616614148593,M,B
0.8176032265156769,0.63664466434505,M,A
0.7238957535555344,0.46922706877775433,M,C
0.7518068091760217,0.4478375103488371,M,A
0.7497478802118451,0.6049174336688825,M,B
0.5747485780119834,0.3360247229015633,M,C
0.7971372677567107,0.520761829246235,M,C
0.7464329470889891,0.44691324076980526,M,C
0.7572480027327106,0.3665049511313082,M,C
0.6725783577537032,0.4021807333466879,M,A
0.8936189715803204,0.5583804682976726,M,B
0.6826838169419238,0.4537076222088092,M,A
0.7115768427241035,0.6010264931909636,M,B
0.6025922744161358,0.3849439126221017,M,C
0.7908190586173256,0.6154940964595688,M,B
0.746383659681474,0.46256988537568566,M,B
0.5324432568709261,0.30901336367396887,M,C
0.6326319360099174,0.4703614015697994,M,A
0.6771781436794535,0.4058932939367035,M,A
0.7392214396584629,0.36372995738975983,M,A
0.8133268194609099,0.45748559804206645,M,B
0.7508695375451794,0.5036842963634729,M,A
0.8395618927597557,0.5077226198890639,M,A
0.7305344661756256,0.6159840251656008,M,A
0.8245843381389344,0.4768967086391504,M,B
0.5277452591843097,0.4149744112818902,M,B
0.6232529100232415,0.5122888169194445,M,C
0.47864789617920794,0.157163331625724,M,C
0.560031586058527,0.43942220666238524,M,A
0.5898121986345485,0.41217129928216345,M,A
0.630704365129758,0.4464791110766154,M,C
0.5476472990369576,0.36941455651345867,M,B
0.6137054242519879,0.3722734201873,M,A
0.6906871093716367,0.5203369624261087,M,A
0.6480564858579634,0.5149043132069223,M,A
0.7284953710303502,0.8148418156757098,M,C
0.7697574770544169,0.4717246850669064,M,B
0.7671781808264655,0.5757245492451992,M,B
0.6319755501344221,0.4240747555764931,M,C
0.7191823563023686,0.348848212004515,M,C
0.714508149206008,0.5101244921124645,M,C
0.8340031606120507,0.7232305588450323,M,B
0.7690134436328873,0.3885978483104883,M,B
0.7459249392763603,0.4747498764274433,M,B
0.7158551764538269,0.5892443854499805,M,B
0.7313489293578684,0.639710166932544,M,C
0.6623902976913616,0.501970974122867,M,B
0.7292978740098147,0.5027750630635721,M,B
0.6924592932374553,0.5556711243652422,M,A
0.6465907978021677,0.29500206303757226,M,A
0.6128147986029413,0.38346027618802553,M,A
0.7403507380889707,0.5093813063539407,M,B
0.7086180354490149,0.5865355200877549,M,C
0.8682910703304995,0.43419532756705825,M,B
0.6061772658621019,0.379783078903299,M,A
0.5894033302811821,0.23905233798164743,M,B
0.6748899713166534,0.49505646917609425,M,A
0.4989195291942483,0.5011754473987858,M,A
0.8127312114705982,0.6279524162989167,M,C
0.6734948579872696,0.6360366158862437,M,B
0.6946293156128984,0.6553184212978533,M,C
0.8125021163630288,0.5768481324729273,M,C
0.7153021141858463,0.4082632357595675,M,B
0.5846283045453131,0.27408958631687175,M,A
0.7049904602734761,0.5568762378077998,M,A
0.7243457013864024,0.3176438186422397,M,B
0.6696716851326842,0.5244835759630421,M,B
0.6385618811725753,0.34185020175745356,M,B
0.6366489615715825,0.41347111500360756,M,A
0.7476561929968647,0.7555550620424376,M,B
0.6611677828743288,0.48729086855253895,M,A
0.6635393772868183,0.5512500722104674,M,C
0.7016767753428594,0.5715254497124803,M,C
0.7762175130367355,0.46941263811657347,M,B
0.8092624363167262,0.3991667044860263,M,C
0.5077723971089051,0.43320424883297004,M,B
0.7786834277193632,0.5987838802711258,M,B
0.7009816434755601,0.5344810266104528,M,A
0.47323676093493455,0.200314153222181,M,C
0.690113920447079,0.5318808522478116,M,A
0.6283674181556502,0.45210939064638594,M,C
0.6434310828766471,0.5328321285253379,M,B
0.6620125983012051,0.42252358156061504,M,C
0.7321123252177857,0.5972071675574112,M,C
0.6892265009422702,0.4320316948755014,M,A
0.5357526228249484,0.3868574401477177,M,C
0.7548019958369496,0.4451924642503338,M,C
0.6499718550416064,0.48580248069488263,M,B
0.8497357377645459,0.6037589364906888,M,A
0.590708114463058,0.4363538119145354,M,C
0.8788495088345591,0.5631362422167423,M,B
0.6482975739266411,0.43854238582933813,M,B
0.7107723968925745,0.7105255659812424,M,A
0.7949962828594968,0.64785553884092,M,A
0.6173777730775467,0.3420567373731887,M,B
0.6479246170463586,0.49407809423652743,M,B
0.6931389659982341,0.6352390317450618,M,C
0.7520278930626593,0.5233801757274849,M,A
0.6249698724685714,0.628780517291764,M,A
0.6343817650313293,0.6087832734977,M,C
0.5819640259853509,0.3440208804312743,M,C
0.5874994505486457,0.5603746575372619,M,A
0.6621341829425751,0.39281836223033806,M,B
0.7109471029657497,0.5489195048203164,M,A
0.8005139223081541,0.5508129020631326,M,B
0.8169230668744919,0.5072948083700808,M,C
0.7228804688025268,0.46544493865745196,M,B
0.7929007107911967,0.47298975687656514,M,C
0.829513142777831,0.646588878332857,M,C
0.6829160112802677,0.4432442947457645,M,C
0.7841324864459915,0.5709301208568907,M,B
0.6943617550263593,0.5885253213217934,M,B
0.7671981221431423,0.4908662325204019,M,B
0.7939343402952446,0.434648362481836,M,C
0.7760504641884786,0.43684318004739325,M,A
0.7135787336510822,0.48507928019752383,M,B
0.6443196298826316,0.3817134673710783,M,C
0.7165508792056516,0.45853869788808127,M,C
0.5563349007179655,0.49027738295603457,M,B
0.5333962613600365,0.47073140680198566,M,A
0.5429763396881166,0.5010389642390548,M,C
0.7398307099297576,0.4194428065923705,M,B
0.7697029100580254,0.6121170093738604,M,C
0.7307204524848375,0.48290806840201606,M,B
0.4435056534441256,0.3043580184311696,M,A
0.6242626043710695,0.5105511075262824,M,A
0.48957365207323933,0.48299991338533976,M,C
0.6818684755495084,0.5222132022571795,M,C
0.6361960907069938,0.5017701335344972,M,A
0.7424697456055566,0.4585390028274004,M,B
0.4501293339517333,0.3077972123038092,M,A
0.8060064222206004,0.5078276692236645,M,C
0.6356381579407705,0.3802731777080359,M,B
0.7115868987183533,0.5437500085703004,M,A
0.8406581341743457,0.46359343073331866,M,B
0.9766090946879189,0.642970703169675,M,C
0.8269240864802243,0.5355303404128151,M,B
0.6357350297595435,0.45678151559484154,M,B
0.6572815848739595,0.5203339350390833,M,A
0.539661603292295,0.36404775300600134,M,A
0.5919724179944112,0.4921831909511251,M,A
0.6120365601063724,0.49329724638906186,M,A
0.5994502485773964,0.4037808321795788,M,A
0.7680529900090428,0.5253592742731666,M,A
0.7442641178672507,0.668702500601425,M,B
0.6366249920936814,0.4923591182751511,M,B
0.5508176861651073,0.2846719874782363,M,A
0.617092116288247,0.38970035204992437,M,B
0.556821603635437,0.46191700974577043,M,B
0.7945701318820373,0.4876667822463693,M,C
0.6037086386447951,0.4118011983169345,M,C
0.5000337386081414,0.42635114548251135,M,A
0.8794187499874309,0.631230090711876,M,C
0.9869768622432764,0.6346671595084719,M,A
0.7474508333207595,0.522196837355172,M,B
0.7511645616869046,0.6616837723747435,M,A
0.748034081939177,0.5542294582041418,M,C
0.578230914124367,0.5288921975992006,M,C
0.6842705628612504,0.37880553495462965,M,A
0.6907464341041204,0.4419573433837306,M,A
0.8221500213523311,0.5760846571415019,M,C
0.6959863629793951,0.3808319614568946,M,B
0.8827037082112119,0.6116426919561175,M,B
0.7316716349079952,0.49300047806380426,M,B
0.7533153298620932,0.33846594911594763,M,C
0.8541613083258777,0.56356092738293,M,B
0.7361224600847797,0.437965025007216,M,B
0.7849250475275147,0.5280186070611007,M,B
0.6906302837662063,0.3983425242503574,M,B
0.5899703195663236,0.31308455059121065,M,C
0.7318647432487343,0.4812187739141522,M,A
0.5097010208142663,0.2382478389036934,M,A
0.7224264959180619,0.6517248135280146,M,A
0.827754597697003,0.6635358405329259,M,A
0.7219406818675014,0.5078960522689675,M,A
0.7398016741663234,0.4434485370836722,M,A
0.8350680269597442,0.5230794842946891,M,C
0.7705562032164082,0.550587749781097,M,C
0.6227027820735344,0.496480114420513,M,B
0.7355802451118242,0.4452132284853997,M,C
0.6321032787159276,0.49704114794214443,M,C
0.6276995769260881,0.3298870356935104,M,C
0.7094144047760426,0.5312877847042952,M,C
0.788931695302246,0.536179431302659,M,C
0.6782020843663904,0.4859405263103755,M,B
0.6750197927880982,0.5005939346424088,M,B
0.794979466939435,0.49467121467230646,M,C
0.8186830721474456,0.5648237779429128,M,C
0.6161896908135566,0.5261829426044992,M,A
0.795471627250125,0.5588104207777788,M,B
0.6777813334218666,0.6474067561135028,M,C
0.5924975845575988,0.32669160464020797,M,B
0.5665187774564204,0.49808343013276196,M,A
0.6861300612328641,0.5765333598551249,M,B
0.7247932284250128,0.4467219632618896,M,C
0.7127331751076037,0.6423832800204621,M,C
0.7721420288186746,0.6068013431220788,M,A
0.7836670731951982,0.4237463949563911,M,A
0.6036620121553216,0.48503334404784504,M,C
0.7885399052583835,0.5981593375636697,M,A
0.7592300279839249,0.5632350614700476,M,C
0.6744943071161434,0.5482184720174349,M,C
0.8564446695366842,0.6488415961402816,M,B
0.6838361557026029,0.42866465535711035,M,C
0.6832279402381255,0.4356480438693352,M,C
0.6905536694728881,0.3805239080307052,M,C
0.5045044961277515,0.38110106835848173,M,C
0.7227004706554209,0.6084590405781634,M,B
0.8186704257357831,0.528307563834332,M,C
0.6247223924746689,0.35163930103249263,M,A
0.7014006210399237,0.5778855223583763,M,A
0.5332235654001163,0.6127123082519041,M,B
0.6849239696554053,0.5723603147553253,M,C
0.713082001063783,0.4471637112400837,M,A
0.6727116877948993,0.5303819398542042,M,B
0.7438112339873932,0.453669182835538,M,B
0.5596681533842661,0.3081393462853941,M,C
0.7414993947788617,0.6621725939702828,M,C
0.6642053616539862,0.4911326201907655,M,C
0.7361993977508615,0.5811714390950296,M,B
0.7311928245652658,0.5726531176326962,M,A
0.7046466262235123,0.4332185778347575,M,C
0.6397353338520491,0.47864807742095394,M,A
0.7796458547578141,0.37137195936062073,M,C
0.7479480399150749,0.5029493110730205,M,B
0.8317764877132776,0.6317340019593577,M,B
0.7209663302904702,0.7312258811492143,M,B
0.768351813542928,0.5564900131676418,M,B
0.6682963893701327,0.5331116994987621,M,A
0.8077423203607466,0.5776732280795038,M,A
0.8164783123678441,0.5634571395545916,M,A
0.6447930613087266,0.48162295992675774,M,C
0.6653030487866627,0.34469097044842967,M,C
0.7673436779126664,0.4968153890414878,M,A
0.6510251283068759,0.5082960442043729,M,B
0.6878785580507497,0.5620474996950137,M,A
0.7138953861817501,0.5110405483065096,M,B
0.8166584103682297,0.7575441008200043,M,C
0.9047199668035639,0.6038255469375823,M,A
0.6277390634314479,0.42349626793215006,M,B
0.5541488768910856,0.46187566894834586,M,C
0.7913654214099498,0.4242624769055487,M,A
0.8544825832579275,0.5158459998760522,M,B
0.9834081415991129,0.6426597671829122,M,C
0.9278239676205675,0.6306564721988892,M,C
0.7429816133657059,0.3096279990861476,M,B
0.7111580329875957,0.5498597364903816,M,C
0.6273977336271859,0.5287266287232275,M,C
0.5627932953913343,0.34796360413764327,M,A
0.6646241589941305,0.496020946394986,M,A
0.639662770659857,0.46864813007546263,M,B
0.7834139557605875,0.5118374812440254,M,B
0.4472428420691601,0.34852468206011955,M,C
0.7859534952892524,0.39513470959428365,M,A
0.6577789623013813,0.3883841497893483,M,B
0.8053053720701441,0.5591928721165714,M,B
0.6978889940479195,0.3472668734087878,M,C
0.7586987077307561,0.38822265085124774,M,B
0.7652896484718277,0.5852686497195977,M,B
0.6271597588221902,0.44937065736719406,M,A
0.7420954079656914,0.4920207298157037,M,B
0.8191113023681841,0.5998831735922868,M,B
0.7545255978074841,0.7359514550425601,M,C
0.6600208096959485,0.5225784171918066,M,B
0.5899536382930604,0.3557572096456666,M,A
0.7983656692764122,0.6368393678672755,M,C
0.48332508259125384,0.40290910382718964,M,B
0.7334312941195174,0.33115803129876875,M,C
0.7385573751448349,0.5812899304389179,M,B
0.7869603946713208,0.5311192955459721,M,B
0.5597068243818072,0.3293536059627852,M,A
0.6126524221154199,0.5881421620949688,M,C
0.864944710230258,0.4248241610687952,M,C
0.6703165524011161,0.5431563859385911,M,B
0.5627090183285293,0.3292762134272753,M,A
0.6082170228857048,0.5418426567436707,M,A
0.7935436841363984,0.5109991321813602,M,A
0.5450492660918134,0.4439754597305364,M,C
0.5516232222042791,0.42742289276641626,M,A
0.7651891780271425,0.47124639903136606,M,C
0.8054936086067718,0.6257572938369764,M,A
0.7711035440327978,0.503438344111428,M,B
0.6997646152180682,0.5587533230134324,M,C
0.7092599708634078,0.4687915133797506,M,C
0.7152799487924173,0.6601121337682184,M,A
0.8220109789206024,0.6404265270330829,M,A
0.6513605597055582,0.3391952208668251,M,A
0.733264608085111,0.4483196517769588,M,C
0.48579662299388726,0.4250309813722101,M,C
0.5516345871038556,0.4849014331647843,M,B
0.6841092367853123,0.4781912771307266,M,A
0.8930448462479639,0.6385912895515296,M,C
0.6668365424846949,0.5183302244721064,M,A
0.6567423897467702,0.5859699569682388,M,A
0.5427210675766285,0.3448703972686813,M,B
0.8453389231455866,0.6444370706904204,M,C
0.7234339670663125,0.5516159179502499,M,C
0.47481301988658514,0.41712931175131623,M,B
0.7303543380871585,0.7032539821376683,M,C
0.6022457886334812,0.365657668581278,M,A
0.5593212084395983,0.46522366882759775,M,A
0.7371614045879469,0.5456224337000528,M,B
0.7450494337808057,0.6868402705788491,M,A
0.6365449636291567,0.4409328021458129,M,A
0.514424649959486,0.2873208682278718,M,C
0.7524018038456982,0.35247612876641354,M,C
0.6970492705791822,0.6235429118694723,M,B
0.8239720722139147,0.4980569055260407,M,C
0.6716020733995905,0.42809912832432695,M,B
0.5032325633784658,0.41924604136353155,M,C
0.680990492042408,0.41016264238219075,M,C
0.8340201664129347,0.5071248480444759,M,C
0.6991856124261806,0.4223223506936366,M,C
0.7187704590189703,0.5269784804589371,M,A
0.7471153448925251,0.44104875897417284,M,B
0.839824358261658,0.41861684316209163,M,A
0.8384611701793904,0.7509320062774576,M,C
0.586625636108726,0.49117723591603407,M,A
0.6637081423696384,0.5594125374635563,M,A
0.6097865764038023,0.3441385792819758,M,A
0.6892558800674261,0.4413114198016281,M,A
0.8242091462482267,0.4434679092407747,M,B
0.588509650678751,0.42494393029188365,M,B
0.7008971181278258,0.5034758718737701,M,B
0.6117643511368228,0.5385007437083478,M,A
0.7624117436400887,0.583857856201756,M,C
0.7305664522291493,0.40045471862531457,M,C
0.6529566345426498,0.5189993089578404,M,B
0.7210142619108556,0.6968724339054644,M,C
0.7168765831159006,0.39491880328666706,M,B
0.5635146185412655,0.41492636606339156,M,C
0.6234897590778573,0.4532856753279155,M,B
0.6412907906522853,0.38868941306799754,M,C
0.6181798628140859,0.4834207325696026,M,A
0.6018055154767535,0.377997527084117,M,A
0.5384513925876628,0.45544117232242476,M,A
0.5803659938922063,0.503429625601737,M,C
0.7508983075613493,0.4658611603479558,M,B
0.6601993247525295,0.516619204391488,M,B
0.6582520573240989,0.5291153809991153,M,C
0.5478811914029255,0.3457445682720485,M,C
0.7356915685482048,0.6164768821853951,M,C
0.7334126736338964,0.5206908125460461,M,C
0.6872464179638982,0.6231935208968318,M,A
0.7208458945798851,0.6205152124015134,M,B
0.7236818255222591,0.5886332907567251,M,C
0.4329918575411134,0.16299673543325904,M,B
0.8193707496156448,0.5261115923222244,M,C
0.6228269980264082,0.5069103966220713,M,C
0.5754756421353466,0.43513020400597274,M,A
0.7614903934699281,0.5278777867692241,M,B
0.700479219858165,0.4534433729513952,M,B
0.7893873108735597,0.6522563081875592,M,C
0.6610022198559011,0.4318467120529988,M,B
0.6016146517279538,0.43543740620402904,M,B
0.6609613417103082,0.41111431796929665,M,A
0.5979695275684573,0.42684503594711665,M,C
0.6447520390485576,0.4789686205286172,M,A
0.5910363964948336,0.36172729366106704,M,A
0.7137357371121782,0.43998222480606064,M,C
0.5924239930740968,0.4974899760683274,M,A
0.6326188516403174,0.4239110034069944,M,A
0.9400109298859642,0.4769095138700435,M,B
0.6188633792444478,0.39262074839586125,M,A
0.6887973002775343,0.5683878750281228,M,A
0.6969728591436596,0.6485672355079364,M,A
0.6703059648704413,0.5161317690581863,M,A
0.7206107401647837,0.4924166988890176,M,A
0.8676176631016471,0.5815739784836467,M,C
0.6348633217275838,0.5377272739994916,M,A
0.6827383657879816,0.48520554368122204,M,C
0.7736917253671172,0.5615114739535259,M,A
0.6367438621102479,0.5116345162729549,M,C
0.865007596486721,0.7220771854456242,M,C
0.5597500859702382,0.4762289954123076,M,B
0.7582156383735009,0.5230365360670443,M,A
0.7372179453101506,0.6347883080967399,M,B
0.7125930806916073,0.6415990072217023,M,B
0.6104269277798764,0.41601879495633204,M,C
0.7579610060901253,0.573760216192636,M,B
0.7981145116457347,0.48205544985637333,M,C
0.6329263415165417,0.5820746851131193,M,C
0.7645091897072547,0.31626945541492574,M,A
0.6872420470941298,0.4727183118656568,M,C
0.7602501322776302,0.5279364531917787,M,A
0.6980064531642686,0.6353935849297231,M,C
0.6838258456845486,0.5006169217740989,M,C
